model_id,bbh_acc,math_acc,musr_acc,mmlu_pro_acc,bbh_sub_boolean_expressions,bbh_sub_causal_judgement,bbh_sub_date_understanding,bbh_sub_logical_deduction_five_objects,bbh_sub_logical_deduction_seven_objects,bbh_sub_logical_deduction_three_objects,bbh_sub_navigate,bbh_sub_object_counting,bbh_sub_penguins_in_a_table,bbh_sub_web_of_lies,score_variance,label
carsenk/flippa-v6,0.5021697621940635,0.1404833836858006,0.4087301587301587,0.3667719414893617,0.844,0.5614973262032086,0.488,0.408,0.4,0.656,0.632,0.456,0.4657534246575342,0.548,0.018437944686086,0
ContactDoctor/Bio-Medical-3B-CoT-012025,0.4342996007637563,0.2212990936555891,0.335978835978836,0.2933843085106383,0.796,0.6096256684491979,0.408,0.324,0.252,0.48,0.656,0.44,0.4520547945205479,0.492,0.0059968042768877,1
baconnier/Napoleon_24B_V0.2,0.5906960597118556,0.1435045317220543,0.4457671957671957,0.4356715425531915,0.88,0.5989304812834224,0.708,0.472,0.368,0.716,0.624,0.368,0.5684931506849316,0.488,0.0272317376245718,0
Amaorynho/BBAIIFEV1,0.5280333275473008,0.1933534743202417,0.4179894179894179,0.3857214095744681,0.844,0.5775401069518716,0.456,0.396,0.372,0.616,0.664,0.44,0.4863013698630137,0.496,0.0155596166091831,1
DreadPoor/BaeZel_V3-8B-Model_Stock,0.5375802812011804,0.1895770392749244,0.4166666666666667,0.3887965425531915,0.848,0.5989304812834224,0.468,0.396,0.396,0.64,0.644,0.408,0.5205479452054794,0.492,0.0164045035032852,0
sometimesanotion/Lamarck-14B-v0.7-Fusion,0.65266446797431,0.4040785498489426,0.4986772486772486,0.5390625,0.888,0.6470588235294118,0.684,0.604,0.592,0.908,0.712,0.472,0.6575342465753424,0.588,0.0109576487955875,1
bunnycore/Llama-3.1-8B-TitanFusion-v3,0.5245617080367991,0.1419939577039275,0.4298941798941799,0.3805684840425531,0.808,0.5882352941176471,0.432,0.44,0.452,0.588,0.612,0.464,0.4931506849315068,0.56,0.020625985123328,0
icefog72/IceSakeRP-7b,0.5101544870682173,0.0634441087613293,0.4126984126984127,0.3176529255319149,0.824,0.6310160427807486,0.432,0.46,0.408,0.664,0.556,0.34,0.4452054794520548,0.5,0.0279408443539295,0
TIGER-Lab/MAmmoTH2-7B-Plus,0.4228432563791008,0.1858006042296072,0.4113756613756614,0.3016954787234042,0.788,0.5935828877005348,0.24,0.296,0.256,0.452,0.612,0.376,0.2671232876712329,0.532,0.0097134947202185,1
abhishek/autotrain-llama3-orpo-v2,0.3126193369206735,0.0468277945619335,0.3783068783068783,0.2218251329787234,0.468,0.5508021390374331,0.2,0.2,0.144,0.296,0.472,0.22,0.2534246575342466,0.5,0.0156565828582563,0
Marsouuu/general3B-ECE-PRYMMAL-Martial,0.5377538621767054,0.154833836858006,0.4695767195767196,0.3876329787234042,0.876,0.6256684491978609,0.688,0.504,0.516,0.796,0.616,0.408,0.4520547945205479,0.48,0.0217814596324864,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-IRPO_5e-7-3ep_1alp_0lam,0.3174796042353758,0.0347432024169184,0.328042328042328,0.1566655585106383,0.744,0.46524064171123,0.236,0.196,0.16,0.36,0.58,0.136,0.2671232876712329,0.524,0.0155439887228054,0
DeepAutoAI/d2nwg_Llama-3.1-8B-Instruct-v0.0,0.5045998958514147,0.1805135951661631,0.4126984126984127,0.3877160904255319,0.848,0.6042780748663101,0.46,0.328,0.236,0.556,0.64,0.308,0.5136986301369864,0.544,0.0152999068149322,0
duyhv1411/Llama-3.2-1B-en-vi,0.3249435861829543,0.0287009063444108,0.3187830687830688,0.1341422872340425,0.516,0.5187165775401069,0.36,0.248,0.18,0.368,0.428,0.32,0.2945205479452055,0.48,0.0169786395815596,0
newsbang/Homer-v1.0-Qwen2.5-7B,0.5629231036278424,0.3323262839879154,0.4272486772486772,0.4534574468085106,0.848,0.5989304812834224,0.564,0.528,0.524,0.772,0.672,0.412,0.5753424657534246,0.54,0.0097150001759807,1
Dans-DiscountModels/12b-mn-dans-reasoning-test-3,0.4829022739107794,0.0777945619335347,0.4153439153439153,0.2515791223404255,0.824,0.6310160427807486,0.56,0.36,0.304,0.512,0.504,0.336,0.410958904109589,0.508,0.024829865140449,1
Luni/StarDust-12b-v2,0.5384481860788057,0.0687311178247734,0.4325396825396825,0.3439162234042553,0.88,0.6524064171122995,0.512,0.5,0.472,0.676,0.628,0.332,0.589041095890411,0.5,0.0308986774596976,0
JayHyeon/Qwen-0.5B-IRPO-1epoch,0.3157437944801249,0.0317220543806646,0.328042328042328,0.1500166223404255,0.46,0.481283422459893,0.18,0.236,0.132,0.344,0.58,0.216,0.1986301369863013,0.488,0.0154353208494991,0
c10x/longthinker,0.4903662558583579,0.2318731117824773,0.3902116402116402,0.3527260638297872,0.808,0.5668449197860963,0.504,0.384,0.384,0.572,0.516,0.464,0.4931506849315068,0.488,0.0106368877150504,1
google/flan-ul2,0.5026905051206387,0.0090634441087613,0.3835978835978836,0.2493351063829787,0.58,0.6042780748663101,0.584,0.544,0.58,0.692,0.596,0.424,0.4383561643835616,0.536,0.0336300428274337,0
Quazim0t0/Mithril-14B-sce,0.6903315396632529,0.3821752265861027,0.4603174603174603,0.5403091755319149,0.916,0.6470588235294118,0.756,0.672,0.56,0.94,0.716,0.588,0.7534246575342466,0.56,0.0174422880937788,1
Saxo/Linkbricks-Horizon-AI-Avengers-V3-32B,0.6873806630793265,0.6178247734138973,0.4259259259259259,0.56640625,0.912,0.679144385026738,0.712,0.692,0.652,0.956,0.748,0.364,0.8082191780821918,0.72,0.0203569668001882,1
Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,0.6403402187120292,0.3406344410876133,0.4880952380952381,0.5276761968085106,0.888,0.6417112299465241,0.68,0.616,0.6,0.932,0.704,0.508,0.6917808219178082,0.584,0.0145839101841559,1
jaspionjader/bh-24,0.570387085575421,0.1268882175226586,0.4153439153439153,0.3809009308510638,0.812,0.6096256684491979,0.524,0.484,0.452,0.66,0.484,0.576,0.5136986301369864,0.476,0.0265400569404113,1
w4r10ck/SOLAR-10.7B-Instruct-v1.0-uncensored,0.5282069085228259,0.0657099697885196,0.4629629629629629,0.3343583776595745,0.82,0.6577540106951871,0.516,0.464,0.392,0.62,0.612,0.396,0.4726027397260274,0.492,0.031960324786593,1
sometimesanotion/Qwenvergence-14B-v3,0.65266446797431,0.3693353474320242,0.4880952380952381,0.5386469414893617,0.884,0.6631016042780749,0.672,0.628,0.588,0.912,0.708,0.512,0.7054794520547946,0.576,0.0136298784629195,1
arshiaafshani/Arsh-V1,0.6721055372331193,0.2620845921450151,0.4894179894179894,0.5256815159574468,0.944,0.5989304812834224,0.736,0.552,0.46,0.872,0.704,0.504,0.7328767123287672,0.612,0.0241873846945879,0
OpenBuddy/openbuddy-qwen2.5llamaify-14b-v23.3-200k,0.606318347509113,0.2311178247734139,0.4338624338624338,0.4794714095744681,0.844,0.6256684491978609,0.668,0.612,0.576,0.868,0.732,0.412,0.6301369863013698,0.52,0.0206595291994923,0
allknowingroger/GemmaSlerp2-9B,0.5974657177573338,0.2107250755287009,0.4761904761904761,0.4238696808510638,0.84,0.6310160427807486,0.6,0.54,0.528,0.828,0.652,0.38,0.5821917808219178,0.544,0.0206821512141131,1
qingy2024/QwEnlarge-16B-Instruct,0.5919111265405311,0.4599697885196374,0.4087301587301587,0.4475565159574468,0.88,0.6310160427807486,0.588,0.56,0.504,0.912,0.708,0.424,0.6506849315068494,0.508,0.0089020902187052,1
hotmailuser/QwenSlerp-3B,0.4865474743968061,0.2749244712990936,0.4312169312169312,0.3693484042553192,0.812,0.5828877005347594,0.48,0.472,0.448,0.676,0.652,0.336,0.5,0.56,0.0080169953552021,1
KingNish/qwen-1b-continued,0.2954348203436903,0.0090634441087613,0.3849206349206349,0.1260804521276596,0.732,0.5187165775401069,0.2,0.192,0.144,0.296,0.42,0.16,0.1986301369863013,0.488,0.0221036882646694,1
prithivMLmods/Coma-II-14B,0.6311404270091998,0.5513595166163142,0.5343915343915344,0.5039893617021277,0.86,0.6096256684491979,0.656,0.6,0.576,0.884,0.724,0.46,0.636986301369863,0.564,0.0070175553430154,1
MaziyarPanahi/calme-2.3-rys-78b,0.7097726089220622,0.398036253776435,0.4537037037037037,0.5475398936170213,0.92,0.6577540106951871,0.7,0.692,0.56,0.924,0.684,0.564,0.6643835616438356,0.812,0.0169787743015757,1
lemon07r/Llama-3-RedMagic4-8B,0.42110744662385,0.0898791540785498,0.3756613756613756,0.3676030585106383,0.772,0.5935828877005348,0.276,0.164,0.212,0.356,0.588,0.416,0.5136986301369864,0.464,0.0172027266816329,0
jaspionjader/bh-23,0.568477694844645,0.1200906344410876,0.4193121693121693,0.3795711436170212,0.816,0.5989304812834224,0.536,0.48,0.444,0.668,0.484,0.576,0.5273972602739726,0.472,0.0272875218881384,1
JayHyeon/Qwen-0.5B-IRPO-5epoch,0.3176531852109009,0.0324773413897281,0.328042328042328,0.1506815159574468,0.464,0.4866310160427807,0.172,0.252,0.132,0.336,0.58,0.232,0.2397260273972602,0.492,0.0153453904555317,1
lalainy/ECE-PRYMMAL-YL-1B-SLERP-V3,0.4188508939420239,0.0974320241691842,0.4206349206349206,0.2931349734042553,0.828,0.5454545454545454,0.428,0.264,0.224,0.412,0.592,0.404,0.4589041095890411,0.52,0.01741742100698,0
BEE-spoke-data/tFINE-900m-e16-d32-flan,0.301162992536018,0.0098187311178247,0.3716931216931217,0.1307347074468085,0.408,0.46524064171123,0.276,0.168,0.148,0.316,0.58,0.084,0.2054794520547945,0.524,0.0203369627011016,1
xxx777xxxASD/L3.1-ClaudeMaid-4x8B,0.5054678007290401,0.141238670694864,0.4285714285714285,0.3580452127659574,0.816,0.5668449197860963,0.456,0.428,0.48,0.616,0.564,0.444,0.5342465753424658,0.488,0.0193318262472618,1
LeroyDyer/_Spydaz_Web_AI_12,0.3127929178961985,0.0135951661631419,0.3571428571428571,0.1136968085106382,0.608,0.5187165775401069,0.184,0.204,0.128,0.336,0.42,0.272,0.2397260273972602,0.488,0.0208586293351638,1
jaspionjader/bh-44,0.5627495226523173,0.1216012084592145,0.4246031746031746,0.3833942819148936,0.832,0.5882352941176471,0.516,0.46,0.44,0.66,0.48,0.556,0.5,0.476,0.0266784237240213,0
allknowingroger/Ph3unsloth-3B-slerp,0.5434820343690332,0.1012084592145015,0.4523809523809524,0.3700964095744681,0.86,0.6203208556149733,0.56,0.504,0.464,0.784,0.556,0.364,0.5205479452054794,0.52,0.0276275391486066,0
jaspionjader/bh-9,0.5844471445929527,0.1155589123867069,0.414021164021164,0.3702626329787234,0.816,0.5989304812834224,0.52,0.528,0.48,0.712,0.496,0.584,0.5068493150684932,0.468,0.0291191242288141,1
JayHyeon/Qwen_0.5-VDPO_3e-6-1ep_3vpo_const,0.3150494705780246,0.0377643504531722,0.332010582010582,0.1558344414893617,0.74,0.4759358288770053,0.208,0.208,0.18,0.332,0.58,0.136,0.2191780821917808,0.512,0.0150179496604174,0
Undi95/Phi4-abliterated,0.6788751952785975,0.3700906344410876,0.4021164021164021,0.528091755319149,0.924,0.6631016042780749,0.752,0.664,0.568,0.912,0.664,0.596,0.7191780821917808,0.576,0.0201797184535773,1
prithivMLmods/Llama-3.2-6B-AlgoCode,0.3733726783544523,0.0135951661631419,0.4007936507936508,0.1797706117021276,0.644,0.481283422459893,0.336,0.292,0.192,0.372,0.58,0.26,0.273972602739726,0.512,0.025034388802207,0
CultriX/Qwen2.5-14B-HyperMarck-dl,0.6080541572643638,0.5287009063444109,0.4404761904761904,0.5090591755319149,0.856,0.6417112299465241,0.628,0.632,0.612,0.888,0.672,0.412,0.6027397260273972,0.58,0.0083165477921811,1
TheDrummer/Tiger-Gemma-9B-v2,0.5613608748481167,0.18202416918429,0.4074074074074074,0.4112367021276595,0.844,0.5187165775401069,0.588,0.568,0.544,0.816,0.516,0.376,0.5958904109589042,0.488,0.0188578243269503,0
Enno-Ai/EnnoAi-Pro-Llama-3-8B-v0.3,0.4070473876063183,0.0483383685800604,0.4232804232804232,0.2990359042553192,0.708,0.5294117647058824,0.264,0.224,0.24,0.404,0.58,0.46,0.4383561643835616,0.544,0.0226388425879124,0
princeton-nlp/Mistral-7B-Base-SFT-KTO,0.4459295261239368,0.039274924471299,0.4365079365079365,0.2871509308510638,0.788,0.5668449197860963,0.504,0.392,0.364,0.5,0.58,0.312,0.3835616438356164,0.524,0.0270417647724996,0
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,0.3211248047214025,0.2197885196374622,0.324074074074074,0.2089428191489361,0.46,0.5187165775401069,0.384,0.228,0.196,0.344,0.42,0.064,0.2397260273972602,0.488,0.0029806032743849,1
marcuscedricridia/pre-cursa-o1,0.5434820343690332,0.5037764350453172,0.4246031746031746,0.4424035904255319,0.84,0.5347593582887701,0.568,0.536,0.472,0.78,0.68,0.344,0.5821917808219178,0.532,0.0079797133822829,1
Kumar955/Hemanth-llm,0.5195278597465718,0.0702416918429003,0.4484126984126984,0.3112533244680851,0.804,0.6417112299465241,0.468,0.476,0.448,0.736,0.536,0.336,0.4863013698630137,0.476,0.0299850178118357,1
MaziyarPanahi/calme-2.2-qwen2-7b,0.5183127929178962,0.2145015105740181,0.4351851851851852,0.3898769946808511,0.832,0.6631016042780749,0.476,0.496,0.464,0.708,0.62,0.348,0.541095890410959,0.504,0.0142611266560997,1
DoppelReflEx/MN-12B-Mimicore-WhiteSnake-v2-Experiment-4,0.51570907828502,0.11404833836858,0.3994708994708995,0.3341921542553192,0.776,0.6737967914438503,0.604,0.484,0.516,0.656,0.644,0.34,0.4931506849315068,0.536,0.0215593270448634,0
DavidAU/Qwen2.5-MOE-2X1.5B-DeepSeek-Uncensored-Censored-4B,0.2994271827807672,0.0249244712990936,0.3703703703703703,0.1141954787234042,0.496,0.5240641711229946,0.192,0.176,0.144,0.336,0.576,0.12,0.2534246575342466,0.484,0.0198762238996442,1
djuna-test-lab/TEST-L3.2-ReWish-3B-ties-w-base,0.4480124978302378,0.1367069486404833,0.376984126984127,0.3125831117021276,0.776,0.5989304812834224,0.516,0.456,0.368,0.532,0.612,0.412,0.3698630136986301,0.484,0.0135646004695957,0
sequelbox/Llama3.1-8B-PlumCode,0.3343169588613088,0.0271903323262839,0.376984126984127,0.2335438829787234,0.72,0.5561497326203209,0.328,0.192,0.2,0.328,0.448,0.432,0.2328767123287671,0.46,0.0184562130372996,0
Kukedlc/NeuralSynthesis-7B-v0.1,0.5120638777989932,0.0634441087613293,0.4325396825396825,0.304936835106383,0.796,0.5989304812834224,0.464,0.476,0.432,0.676,0.624,0.32,0.4863013698630137,0.476,0.0292780643952012,1
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_0.5_1e-7-1ep_0alp_0lam,0.3166116993577504,0.0370090634441087,0.3333333333333333,0.15625,0.748,0.4705882352941176,0.264,0.212,0.168,0.348,0.58,0.092,0.2465753424657534,0.516,0.015437071741075,0
yfzp/Llama-3-8B-Instruct-SPPO-Iter1_bt_2b-table,0.496788751952786,0.1117824773413897,0.3716931216931217,0.3715924202127659,0.796,0.6096256684491979,0.464,0.364,0.456,0.552,0.532,0.384,0.5342465753424658,0.472,0.0209028485231797,0
jpacifico/Chocolatine-2-14B-Instruct-v2.0b3,0.6455476479777816,0.4108761329305136,0.4775132275132275,0.5337433510638298,0.868,0.6042780748663101,0.684,0.604,0.604,0.916,0.72,0.468,0.6575342465753424,0.592,0.011200233517828,1
jaspionjader/bh-63,0.4912341607359833,0.1110271903323262,0.4312169312169312,0.3248005319148936,0.784,0.6096256684491979,0.5,0.364,0.396,0.588,0.592,0.432,0.3904109589041096,0.5,0.0212324154979269,1
yuchenxie/ArlowGPT-8B,0.5065092865821906,0.2039274924471299,0.3875661375661375,0.378656914893617,0.824,0.5721925133689839,0.496,0.388,0.388,0.624,0.596,0.328,0.4726027397260274,0.48,0.0127901787139697,0
mistralai/Mistral-7B-Instruct-v0.1,0.3329283110571081,0.0226586102719033,0.3835978835978836,0.241439494680851,0.488,0.5187165775401069,0.448,0.288,0.196,0.388,0.42,0.088,0.1780821917808219,0.488,0.0191019513645753,0
NikolaSigmoid/phi-4-14b,0.6679395938205173,0.2938066465256798,0.503968253968254,0.527842420212766,0.952,0.6203208556149733,0.728,0.612,0.536,0.896,0.732,0.532,0.7397260273972602,0.588,0.0196748954894894,0
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7-3ep_0alp_0lam,0.3159173754556501,0.0362537764350453,0.3293650793650793,0.1574966755319149,0.74,0.4705882352941176,0.24,0.204,0.172,0.364,0.58,0.112,0.2534246575342466,0.528,0.0151431812371864,0
sabersalehk/Llama3-001-300,0.4731817392813747,0.052870090634441,0.4060846560846561,0.3158244680851064,0.784,0.5989304812834224,0.448,0.388,0.424,0.56,0.536,0.42,0.4520547945205479,0.488,0.0255298209021192,0
marcuscedricridia/pre-cursa-o1-v1.6,0.5443499392466585,0.5,0.421957671957672,0.4413231382978723,0.844,0.5614973262032086,0.576,0.532,0.496,0.78,0.676,0.352,0.589041095890411,0.532,0.0072364317471181,1
bfuzzy1/acheron,0.3067175837528207,0.0166163141993957,0.3505291005291005,0.1096243351063829,0.564,0.5508021390374331,0.184,0.22,0.124,0.364,0.488,0.092,0.2328767123287671,0.516,0.019317836134204,1
Danielbrdz/Barcenas-14b-phi-4,0.6748828328415206,0.2583081570996979,0.5092592592592593,0.5174534574468085,0.924,0.6203208556149733,0.732,0.656,0.54,0.888,0.664,0.472,0.7876712328767124,0.584,0.0245189886828547,1
T145/ZEUS-8B-V4,0.5229994792570735,0.1925981873111782,0.4021164021164021,0.3788231382978723,0.82,0.5935828877005348,0.44,0.408,0.4,0.628,0.636,0.428,0.4794520547945205,0.508,0.0148804380136137,0
noname0202/Llama-3.2-4x3B-Instruct,0.4627668807498698,0.1586102719033232,0.3664021164021164,0.3285405585106383,0.784,0.6096256684491979,0.46,0.42,0.408,0.516,0.592,0.44,0.3835616438356164,0.532,0.0127181806966428,0
nothingiisreal/MN-12B-Starcannon-v2,0.4988717236590869,0.059667673716012,0.3968253968253968,0.3128324468085106,0.812,0.6417112299465241,0.58,0.404,0.384,0.568,0.528,0.336,0.4520547945205479,0.508,0.026718523458603,0
VIRNECT/llama-3-Korean-8B-r-v-0.1,0.4787363304981774,0.0861027190332326,0.3664021164021164,0.3259640957446808,0.724,0.6096256684491979,0.48,0.412,0.42,0.536,0.564,0.432,0.4931506849315068,0.464,0.0215235288211311,0
jaspionjader/PRP-Kosmos-EVAA-8B,0.5203957646241972,0.0959214501510574,0.4246031746031746,0.3765791223404255,0.808,0.6310160427807486,0.468,0.424,0.396,0.616,0.492,0.54,0.5205479452054794,0.508,0.0253481451051102,0
JayHyeon/Qwen2.5-0.5B-SFT-2e-5-2ep-MDPO_5e-7_2ep_0alp_0lam,0.313660822773824,0.0377643504531722,0.3267195767195767,0.1561668882978723,0.74,0.4705882352941176,0.228,0.196,0.16,0.352,0.58,0.112,0.2602739726027397,0.524,0.0151631113611857,0
jaspionjader/bh-35,0.5625759416767923,0.1246223564954682,0.4179894179894179,0.3829787234042553,0.828,0.5935828877005348,0.512,0.452,0.464,0.66,0.488,0.56,0.5,0.46,0.0261154031484625,0
zelk12/MT1-gemma-2-9B,0.6099635479951397,0.2235649546827794,0.4312169312169312,0.4357546542553192,0.856,0.6417112299465241,0.596,0.56,0.568,0.804,0.648,0.3,0.6027397260273972,0.524,0.0199991110317609,1
jaspionjader/Kosmos-EVAA-TSN-v19-8B,0.5299427182780767,0.1155589123867069,0.4272486772486772,0.3789893617021276,0.804,0.6363636363636364,0.468,0.452,0.448,0.64,0.6,0.484,0.4794520547945205,0.556,0.0240328886076134,0
lesubra/ECE-PRYMMAL-3B-SLERP-V2,0.532720013886478,0.1661631419939577,0.458994708994709,0.3900432180851064,0.876,0.6256684491978609,0.684,0.516,0.5,0.788,0.608,0.404,0.4246575342465753,0.48,0.019775191042487,1
bamec66557/MISCHIEVOUS-12B-Mix_Neo,0.5040791529248394,0.1329305135951661,0.414021164021164,0.3685172872340425,0.812,0.6310160427807486,0.632,0.44,0.448,0.66,0.688,0.324,0.541095890410959,0.488,0.0190995787811702,0
Ro-xe/FMixIA-7B-SLERP-27,0.5129317826766187,0.0634441087613293,0.4404761904761904,0.30078125,0.784,0.6042780748663101,0.476,0.46,0.444,0.712,0.62,0.348,0.4726027397260274,0.476,0.0296259992071084,1
LeroyDyer/SpydazWeb_AI_HumanAI_010_CHAT,0.3315396632529074,0.0181268882175226,0.4126984126984127,0.1430352393617021,0.768,0.5347593582887701,0.236,0.196,0.18,0.344,0.42,0.28,0.2397260273972602,0.488,0.0242383968267681,1
JayHyeon/Qwen2.5-0.5B-SFT-1e-5-2ep,0.3197361569172018,0.052870090634441,0.335978835978836,0.1651429521276596,0.46,0.5187165775401069,0.22,0.2,0.156,0.336,0.42,0.232,0.2671232876712329,0.492,0.0140999797452852,0
CombinHorizon/Rombos-Qwen2.5-7B-Inst-BaseMerge-TIES,0.5375802812011804,0.493202416918429,0.4021164021164021,0.4341755319148936,0.848,0.5294117647058824,0.58,0.492,0.464,0.772,0.688,0.336,0.5684931506849316,0.56,0.0084476253629069,1
YOYO-AI/ZYH-LLM-Qwen2.5-14B-V2,0.6429439333449054,0.3542296072507553,0.4682539682539682,0.5371509308510638,0.888,0.6203208556149733,0.66,0.616,0.628,0.88,0.692,0.436,0.6917808219178082,0.568,0.0139670983796997,1
LeroyDyer/_Spydaz_Web_AI_AGI_R1_X1,0.4740496441590002,0.0566465256797583,0.421957671957672,0.2890625,0.772,0.5828877005347594,0.548,0.388,0.332,0.58,0.448,0.368,0.410958904109589,0.488,0.0265253734962486,1
SicariusSicariiStuff/Redemption_Wind_24B,0.6412081235896546,0.1858006042296072,0.4259259259259259,0.543218085106383,0.872,0.5882352941176471,0.796,0.62,0.536,0.856,0.728,0.452,0.684931506849315,0.488,0.0297687910501087,0
SkyOrbis/SKY-Ko-Qwen2.5-7B-Instruct-SFT-step-5000,0.5342822426662038,0.2099697885196374,0.4232804232804232,0.4237865691489361,0.86,0.5935828877005348,0.556,0.488,0.432,0.72,0.632,0.42,0.6301369863013698,0.552,0.0156121768429342,0
T145/ZEUS-8B-V24,0.4766533587918764,0.1457703927492447,0.3716931216931217,0.3284574468085106,0.78,0.5401069518716578,0.544,0.44,0.464,0.592,0.432,0.456,0.4452054794520548,0.488,0.0152461025199741,1
UCLA-AGI/Mistral7B-PairRM-SPPO-Iter1,0.4459295261239368,0.0249244712990936,0.3981481481481481,0.26953125,0.772,0.6096256684491979,0.364,0.368,0.276,0.508,0.58,0.372,0.3287671232876712,0.488,0.0266449419179892,0
1024m/QWEN-14B-B100,0.6511022391945843,0.5438066465256798,0.4087301587301587,0.5178690159574468,0.896,0.6470588235294118,0.728,0.644,0.604,0.92,0.688,0.492,0.684931506849315,0.636,0.0138861758517253,1
Mxode/NanoLM-0.3B-Instruct-v1.1,0.2985592779031418,0.0135951661631419,0.4259259259259259,0.1121176861702127,0.512,0.5187165775401069,0.152,0.168,0.152,0.32,0.58,0.068,0.2191780821917808,0.524,0.0259296470840884,1
LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-merged,0.4712723485505988,0.0551359516616314,0.4060846560846561,0.3352726063829787,0.756,0.6310160427807486,0.428,0.384,0.372,0.488,0.528,0.468,0.4931506849315068,0.488,0.0251715578148667,0
Quazim0t0/Jigsaw-14B-Linear,0.6851241103975004,0.2651057401812688,0.4470899470899471,0.5233543882978723,0.932,0.6310160427807486,0.768,0.672,0.576,0.944,0.688,0.532,0.7054794520547946,0.536,0.0267001521550422,1
JayHyeon/Qwen_0.5-VIPO_5e-7-3ep_0alp_0lam,0.319909737892727,0.0626888217522658,0.3108465608465608,0.1590757978723404,0.632,0.481283422459893,0.252,0.224,0.156,0.308,0.58,0.144,0.2465753424657534,0.532,0.0122384073837631,0
